,id,tag_reco
4878,152175,"['발라드', '추억', '회상', '이별', '감성', '잔잔한', '사랑', '기분전환', '휴식', '힐링']"
4879,7663,"['사랑', '기분전환', '힙합', '랩', '설렘', '휴식', '힐링', '새벽', '발라드', '밤']"
4880,111053,"['기분전환', '감성', '추억', '휴식', '사랑', '드라이브', '잔잔한', '힐링', '새벽', '밤']"
4881,130085,"['드라이브', '힐링', '감성', '사랑', '스트레스', '발라드', '잔잔한', '여행', '카페', '신나는']"
4882,62014,"['팝', '기분전환', '드라이브', '락', '휴식', '힐링', '스트레스', 'Pop', '새벽', '잔잔한']"
4883,102751,"['기분전환', '댄스', '신나는', '드라이브', '아이돌', '운동', '스트레스', '여름', '여행', '걸그룹']"
4884,31884,"['아기클래식', '키즈클래식', '클래식', '감성', '아기동요', '아기동화', '자장가', '어린이클래식', '4살', '5살']"
4885,30743,"['황덕호', '재즈', 'Jazz', '재즈추천', '찰스로이드', '존헨드릭스', 'CharlesLloyd', '연말결산', 'JonHendricks', 'HoraceParlan']"
4886,99540,"['감성', '밤', '새벽', '기분전환', '잔잔한', '드라이브', '재즈', '카페', '팝', '알앤비']"
4887,144904,"['인디', '기분전환', '감성', '클럽', '힙합', '신나는', '인디음악', '드라이브', '이태원', '잔잔한']"
4888,60754,"['기분전환', '감성', '발라드', '힐링', '휴식', '잔잔한', '추억', '새벽', '이별', '사랑']"
4889,78410,"['힐링', '휴식', '기분전환', '사랑', '새벽', '밤', '매장음악', '감성', '카페', '뉴에이지']"
4890,8162,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4891,128638,"['힙합', '기분전환', '드라이브', '감성', '발라드', '스트레스', '감성힙합', '휴식', '추억', '힐링']"
4892,96779,"['기분전환', '감성', '휴식', '추억', '힐링', '잔잔한', '이별', '카페', '발라드', '새벽']"
4893,94876,"['댄스', '기분전환', '드라이브', '여름', '추억', '신나는', '여행', '회상', '발라드', '스트레스']"
4894,97547,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4895,72582,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4896,97456,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4897,21035,"['추억', '회상', '댄스', '기분전환', '발라드', '드라이브', '휴식', '신나는', '90년대', '스트레스']"
4898,118217,"['방탄소년단', '방탄', 'BTS', '기분전환', '명곡', '발라드', '신나는', '드라이브', '아이돌', '감성']"
4899,9623,"['키즈동화', '7살', '기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑']"
4900,48027,"['발라드', '기분전환', '추억', '사랑', '휴식', '감성', '회상', '드라이브', '힐링', '잔잔한']"
4901,53040,"['감성', '기분전환', '힐링', '잔잔한', '휴식', '새벽', '밤', '위로', '카페', '사랑']"
4902,5780,"['드라이브', '감성', '신나는', '팝', 'Pop', '매장음악', '여행', '카페', '휴식', '팝송']"
4903,121111,"['발라드', '기분전환', '힐링', '휴식', '추억', '사랑', '회상', '잔잔한', '새벽', '감성']"
4904,32847,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4905,81097,"['인디', '사랑', '기분전환', '휴식', '설렘', '힐링', '잔잔한', '감성', '락', '봄']"
4906,63425,"['신나는', '여름', '드라이브', '기분전환', '여행', '주말', '불금', '더위', '여름밤', '감성']"
4907,104874,"['기분전환', '감성', '드라이브', '잔잔한', '휴식', '힐링', '새벽', '여행', '사랑', '팝']"
4908,114576,"['설렘', '기분전환', '휴식', '감성', '힐링', '봄', '잔잔한', '드라이브', '발라드', '카페']"
4909,134635,"['휴식', '밤', '잔잔한', '감성', '기분전환', '사랑', '추억', '이별', '발라드', '회상']"
4910,19829,"['발라드', '추억', '이별', '회상', '슬픔', '사랑', '기분전환', '새벽', '감성', '휴식']"
4911,56227,"['휴식', '힐링', '기분전환', '잔잔한', '새벽', '드라이브', '여행', '가을', '매장음악', '산책']"
4912,100896,"['사랑', '카페', '기분전환', '잔잔한', '휴식', '새벽', '밤', '드라이브', '이별', '겨울']"
4913,9492,"['인디', '사랑', '기분전환', '카페', '휴식', '설렘', '힐링', '잔잔한', '감성', '새벽']"
4914,143707,"['사랑', '회상', '기분전환', '힐링', '휴식', '이별', '잔잔한', '감성', '발라드', '드라이브']"
4915,33424,"['보사노바', '재즈', '카페', '기분전환', '힐링', '드라이브', '봄', '휴식', '해변', '분위기']"
4916,127964,"['댄스', '추억', '회상', '기분전환', '드라이브', '신나는', '스트레스', '운동', '발라드', '여름']"
4917,15044,"['감성', '기분전환', '드라이브', '카페', '인디', '휴식', '잔잔한', '새벽', '밤', '발라드']"
4918,115459,"['재즈', '겨울', '카페', '기분전환', '휴식', '크리스마스', '잔잔한', '감성', '캐롤', '까페']"
4919,138472,"['팝', '드라이브', '추억', 'Pop', '락', '회상', '기분전환', '올드팝', '힐링', '댄스']"
4920,88084,"['설렘', '이별', '감성', '기분전환', '잔잔한', '휴식', '추억', '새벽', '발라드', '밤']"
4921,63384,"['인디', '휴식', '사랑', '카페', '기분전환', '새벽', '잔잔한', '힐링', '밤', '발라드']"
4922,58875,"['기분전환', '감성', '카페', '휴식', '여행', '신나는', '팝', '잔잔한', '힐링', 'Pop']"
4923,57386,"['기분전환', '힐링', '사랑', '드라이브', '설렘', '감성', '발라드', '추억', '여행', '잔잔한']"
4924,66915,"['사랑', '기분전환', '감성', '드라이브', '설렘', '카페', '휴식', '힐링', '벚꽃', '잔잔한']"
4925,54854,"['기분전환', '드라이브', '스트레스', '여행', '팝', '댄스', '힙합', 'Pop', '다이어트', '매장음악']"
4926,89192,"['CCM', '찬양', '은혜', '국내ccm', '예배', '사랑', '파워DJ_CCM', '위로', '은혜로운', '교회']"
4927,46735,"['발라드', '휴식', '잔잔한', '새벽', '힐링', '사랑', '감성', '밤', '기분전환', '추억']"
4928,86922,"['힙합', '랩', '기분전환', '새벽', '휴식', '밤', '힐링', '감성', '사랑', '잔잔한']"
4929,60456,"['뉴에이지', '힐링', '휴식', '기분전환', '발라드', '까페', '잔잔한', '추억', '산책', '회상']"
4930,140277,"['사랑', '기분전환', '힐링', '봄', '휴식', '추억', '회상', '이별', '슬픔', '잔잔한']"
4931,74972,"['이별', '새벽', '발라드', '밤', '추억', '슬픔', '잔잔한', '회상', '감성', '휴식']"
4932,61668,"['발라드', '알앤비', '감성', '힙합', '소울', 'soul', '기분전환', '팝', 'Pop', '카페']"
4933,18327,"['기분전환', '드라이브', '힙합', '감성', '휴식', '새벽', '카페', '밤', '사랑', '알앤비']"
4934,109138,"['발라드', '추억', '회상', '휴식', '새벽', '힐링', '밤', '감성', '잔잔한', '이별']"
4935,95447,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4936,9174,"['기분전환', '감성', '카페', '인디', '신나는', '새벽', '잔잔한', '여행', '팝', '밤']"
4937,91452,"['기분전환', '잔잔한', '휴식', '새벽', '카페', '드라이브', '발라드', '밤', '힐링', '사랑']"
4938,101284,"['드라이브', '사랑', '신나는', '휴식', '힐링', '스트레스', '여행', '잔잔한', '발라드', '감성']"
4939,14071,"['Pop', '영국', 'Rock', '기분전환', '드라이브', '팝', '신나는', '트렌디', 'EDM', '스트레스']"
4940,122302,"['피아노', '힐링', '잔잔한', '휴식', '뉴에이지', '카페', '새벽', '아침', '연주곡', '까페']"
4941,126910,"['감성', '드라이브', '발라드', '기분전환', '가을', '오후', '밤', '잔잔한', '휴식', '새벽']"
4942,109723,"['기분전환', '팝', '휴식', '힐링', '드라이브', '까페', '매장음악', '사랑', '여행', '잔잔한']"
4943,128006,"['발라드', '추억', '회상', '이별', '잔잔한', '슬픔', '감성', '밤', '새벽', '휴식']"
4944,122546,"['기분전환', '감성', '드라이브', '사랑', '휴식', '카페', '밤', '알앤비', '봄', '잔잔한']"
4945,69799,"['힙합', '랩', '신나는', '클럽', '국힙', '국내힙합', '드라이브', '기분전환', '올드스쿨', '록메탈']"
4946,96476,"['발라드', '추억', '이별', '회상', '슬픔', '감성', '사랑', '새벽', '기분전환', '휴식']"
4947,134610,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4948,139151,"['겨울', '크리스마스', '사랑', '캐롤', '기분전환', '발라드', '설렘', '추억', '휴식', '회상']"
4949,47746,"['발라드', '추억', '회상', '기분전환', '감성', '휴식', '힐링', '이별', '잔잔한', '사랑']"
4950,117708,"['겨울', '연말', '눈', 'Christmas', '겨울노래', '메리크리스마스', '카페', '재즈', '기분전환', '감성']"
4951,2525,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4952,151042,"['뉴에이지', '힐링', '휴식', '잔잔한', '카페', '피아노', '연주곡', '기분전환', '까페', '여름']"
4953,148339,"['팝', '드라이브', '기분전환', '일렉', '락', '운동', '여행', '힙합', 'Pop', '까페']"
4954,134032,"['힙합', '랩', '외힙', '외국힙합', '기분전환', '드라이브', '올드스쿨', '서부힙합', 'HipHop', '닥터드레']"
4955,94575,"['기분전환', '재즈', '휴식', '힐링', '봄', '드라이브', '스트레스', '신나는', '오후', '산책']"
4956,87174,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4957,99778,"['기분전환', '신나는', '아이돌', '댄스', '드라이브', '운동', '걸그룹', '여름', '스트레스', '여행']"
4958,48854,"['기분전환', '잔잔한', '휴식', '드라이브', '힐링', '사랑', '발라드', '새벽', '밤', '가을']"
4959,98724,"['새벽', '감성', '기분전환', '밤', '분위기', '알앤비', '드라이브', '힙합', '매장음악', '사랑']"
4960,15921,"['기분전환', '감성', 'Pop', '신나는', '드라이브', '팝', '휴식', '잔잔한', '카페', '추억']"
4961,71677,"['이지리스닝클래식', '매장커피숍클래식', '마음이행복해지는클래식', '겨울추천클래식음악', '기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페']"
4962,4800,"['기분전환', '드라이브', '잔잔한', '휴식', '카페', '새벽', '밤', '사랑', '발라드', '힐링']"
4963,109563,"['휴식', '밤', '잔잔한', '감성', '기분전환', '사랑', '추억', '카페', '발라드', '드라이브']"
4964,56211,"['드라이브', '기분전환', '여행', '신나는', '팝', '휴식', '감성', '스트레스', '카페', '시원한']"
4965,117880,"['하우스뮤직', '일렉트로하우스', '매시브디토', '메인DJ', '퓨처하우스', '빅룸', '클럽', '클럽매스', '운동', '신나는']"
4966,139124,"['기분전환', '휴식', '감성', '잔잔한', '추억', '드라이브', '발라드', '새벽', '밤', '회상']"
4967,130968,"['드라이브', '휴식', '잔잔한', '카페', '사랑', '힐링', '새벽', '여행', '밤', '신나는']"
4968,23901,"['힙합', '랩', '기분전환', '새벽', '사랑', '드라이브', '밤', '휴식', '감성', '힐링']"
4969,92732,"['감성', '드라이브', '겨울', '사랑', '카페', '휴식', '추억', '잔잔한', '매장음악', '크리스마스']"
4970,89087,"['기분전환', '추억', '드라이브', '휴식', '발라드', '힐링', '사랑', '회상', '감성', '여행']"
4971,139223,"['드라이브', '감성', '팝', '매장음악', '신나는', '트렌디', '카페', 'Pop', '여행', '분위기']"
4972,102553,"['드라이브', '기분전환', '신나는', 'Pop', 'EDM', '팝', '여행', '매장음악', '스트레스', '감성']"
4973,12138,"['이별', '발라드', '추억', '슬픔', '회상', '밤', '새벽', '감성', '사랑', '잔잔한']"
4974,28499,"['댄스', '기분전환', '추억', '드라이브', '신나는', '회상', '운동', '스트레스', '아이돌', '여름']"
4975,83734,"['위로', '기분전환', '감성', '힐링', '잔잔한', '밤', '우울', '발라드', '휴식', '새벽']"
4976,95269,"['재즈', '기분전환', '힐링', '봄', '카페', '휴식', '로맨틱', 'Jazz', '잔잔한', '커피']"
4977,79363,"['감성', '새벽', '잔잔한', '기분전환', '밤', '발라드', '인디', '휴식', '힐링', '카페']"
4978,71417,"['감성', '영화', '추억', '기분전환', '영화음악', '드라마', '휴식', '카페', '힐링', '사랑']"
4979,91271,"['사랑', '기분전환', '발라드', '잔잔한', '휴식', '드라이브', '설렘', '힐링', '추억', '새벽']"
4980,75491,"['드라이브', '팝', '휴식', '신나는', 'Pop', '힐링', '매장음악', '감성', '스트레스', '카페']"
4981,54636,"['잔잔한', '밤', '휴식', '발라드', '기분전환', '이별', '사랑', '힐링', '인디', '드라이브']"
4982,76281,"['뉴에이지', '피아노', '숙면', '피아노연주곡모음', '감성자극', '잔잔한', 'OST', '감성', '힐링', '태교']"
4983,36992,"['뉴에이지', '힐링', '피아노', '카페', '휴식', '잔잔한', '연주곡', '감성', '자장가', 'OST']"
4984,81632,"['트로트', '신나는', '노래방', '드라이브', '기분전환', '애창곡', '송가인', '성인가요', '여행', '유산슬']"
4985,121706,"['감성', '기분전환', '새벽', '잔잔한', '힐링', '밤', '드라이브', '카페', '팝', '소울']"
4986,83899,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4987,85547,"['감성', '기분전환', '발라드', '휴식', '사랑', '카페', '드라이브', '새벽', '밤', '잔잔한']"
4988,37881,"['잔잔한', '기분전환', '사랑', '발라드', '새벽', '카페', '휴식', '밤', '힐링', '드라이브']"
4989,285,"['사랑', '발라드', '기분전환', '설렘', '휴식', '추억', '힐링', '감성', '드라이브', '봄']"
4990,25610,"['기분전환', '발라드', '휴식', '새벽', '잔잔한', '감성', '밤', '사랑', '힐링', '아이돌']"
4991,8096,"['힙합', '기분전환', 'HipHop', '신나는', '드라이브', 'Rap', '감성', '국내힙합', '스트레스', '외힙']"
4992,11303,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
4993,37505,"['기분전환', '팝', '드라이브', '락', '스트레스', '운동', '일렉', '신나는', '클럽', '힐링']"
4994,122001,"['기분전환', '발라드', '추억', '힐링', '휴식', '힙합', '랩', '회상', '댄스', '드라이브']"
4995,69551,"['사랑', '발라드', '설렘', '추억', '감성', '회상', '기분전환', '휴식', '힐링', '고백']"
4996,120532,"['새벽', '잔잔한', '밤', '감성', '발라드', '이별', '힐링', '휴식', '슬픔', '기분전환']"
4997,73403,"['감성', '밤', '잔잔한', '새벽', '휴식', '드라이브', '비오는날', '새벽에', '발라드', '알앤비']"
4998,144152,"['발라드', '사랑', '추억', '기분전환', '설렘', '감성', '회상', '휴식', '잔잔한', '힐링']"
4999,78739,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
5000,36212,"['힐링', '감성', '기분전환', '밤', '새벽', '카페', '사랑', '드라이브', '추억', '인디']"
5001,11992,"['감성', '카페', '휴식', '힐링', '잔잔한', '기분전환', '산책', '인디', '드라이브', '발라드']"
5002,62228,"['기분전환', '드라이브', '여름', '신나는', '댄스', '여행', '아이돌', '운동', '스트레스', '휴식']"
5003,16490,"['발라드', '감성', '이별', '사랑', '카페', '기분전환', '잔잔한', '겨울', '밤', '가을']"
5004,41240,"['기분전환', '드라이브', '신나는', '감성', '여행', '휴식', '힙합', '운동', '힐링', '스트레스']"
5005,48754,"['일렉', '클럽', '기분전환', '드라이브', 'EDM', '신나는', '운동', '스트레스', '여행', '댄스']"
5006,16431,"['팝', '명곡', '휴식', '힐링', '올드팝', '엘튼존', '잔잔한', '추억', 'Pop', 'EltonJohn']"
5007,60961,"['기분전환', '휴식', '새벽', '힐링', '감성', '잔잔한', '사랑', '드라이브', '추억', '발라드']"
5008,110972,"['기분전환', '잔잔한', '휴식', '드라이브', '힐링', '새벽', '추억', '밤', '카페', '사랑']"
5009,37063,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
5010,131676,"['힙합', '기분전환', '드라이브', '알앤비', '신나는', '클럽', '스트레스', 'HipHop', 'Rap', '감성']"
5011,539,"['기분전환', '감성', '드라이브', '겨울', '휴식', '카페', '사랑', '잔잔한', '여행', '팝']"
5012,94565,"['힙합', '기분전환', '감성', '드라이브', '랩', '새벽', '사랑', '밤', '휴식', '알앤비']"
5013,107009,"['기분전환', '발라드', '휴식', '힐링', '사랑', '봄', '드라이브', '설렘', '여행', '락']"
5014,131910,"['기분전환', '인디', '휴식', '힐링', '감성', '잔잔한', '새벽', '사랑', '밤', '발라드']"
5015,141225,"['힐링', '휴식', '월드뮤직', '편안한', '여유', 'celtic', '침대', '아일랜드', '집', '기분전환']"
5016,95283,"['EDM', '일렉트로니카', '신나는', '기분전환', '드라이브', 'Pop', '빌로우', 'EDMFloor', '클럽', '스트레스']"
5017,5672,"['클래식', '피아노', '편안한', '봄', '잔잔한', '가을', '감성', '커피', '카페', '뉴에이지']"
5018,11249,"['CCM', '재즈', '재즈연주곡', 'ccm연주곡', '파워DJ_CCM', '공부할때듣는CCM', 'jazzccm', '재즈CCM', '카페에서듣는CCM', 'Jazz']"
5019,143876,"['카페', '잔잔한', '감성', '힐링', '휴식', '뉴에이지', '기분전환', '연주곡', '밤', '새벽']"
5020,13498,"['Pop', '팝', '추억', '올드팝', '기분전환', '드라이브', '1980', '회상', '신나는', '명곡']"
5021,105293,"['소울', '락', '알앤비', '설렘', '사랑', '겨울', 'Rock', '기분전환', '감성', '드라이브']"
5022,133607,"['사랑', '기분전환', '감성', '설렘', '카페', '드라이브', '봄', '인디', '달달', '달달한']"
5023,35835,"['감성', '비', '잔잔한', '휴식', '발라드', '새벽', '이별', '사랑', '힐링', '밤']"
5024,43342,"['휴식', '클래식', '스트레스', '7살', '8살', '9살', '감성', '공부하며', '공부할때', '교향곡']"
5025,130649,"['기분전환', '드라이브', '팝', '신나는', '감성', '휴식', '여행', '카페', '취향저격', '운동']"
5026,2631,"['락', '발라드', '인디', '감성', '기분전환', '추억', '힙합', '스트레스', '명곡', '신나는']"
5027,122492,"['기분전환', '드라이브', '휴식', '힐링', '감성', '스트레스', '발라드', '추억', '명곡', '락']"
5028,111633,"['이별', '추억', '사랑', '감성', '새벽', '발라드', '잔잔한', '그리움', '밤', '눈물']"
5029,91792,"['기분전환', '신나는', '여행', '팝', '매장음악', 'Pop', '감성', '휴식', '힙합', 'EDM']"
5030,127790,"['팝', '기분전환', '드라이브', '휴식', '힐링', '여행', 'Pop', '신나는', '스트레스', '까페']"
5031,110943,"['매장음악', '활기찬', '클럽', '재즈', '스트레스', '빅밴드', '밴드', '기분전환', '테스트', '잔잔한']"
5032,11920,"['기분전환', '신나는', '감성', '휴식', '팝', '사랑', 'Pop', '카페', '매장음악', '힐링']"
5033,56850,"['감성', '새벽', '발라드', '사랑', '밤', '잔잔한', '추억', '기분전환', '카페', '휴식']"
5034,74226,"['회상', '발라드', '이별', '슬픔', '사랑', '감성', '기분전환', '잔잔한', '새벽', '힐링']"
5035,93869,"['기분전환', '여름', '사랑', '드라이브', '여행', '신나는', '설렘', '스트레스', '휴식', '댄스']"
5036,52275,"['힙합', '랩', 'Rap', 'Pop', '감성', '새벽', '기분전환', '밤', '비트', 'groove']"
5037,39610,"['잔잔한', '기분전환', '감성', '새벽', '밤', '사랑', '드라이브', '추억', '카페', '매장음악']"
5038,22459,"['드라이브', '팝', '감성', '휴식', '스트레스', '잔잔한', '여행', '힐링', 'Pop', '카페']"
5039,114099,"['새벽', '잔잔한', '슬픔', '감성', '발라드', '추억', '사랑', '휴식', '회상', '기분전환']"
5040,152841,"['힙합', '기분전환', '드라이브', '감성', '알앤비', '카페', '감성힙합', '트렌디', '신나는', '매장음악']"
5041,65960,"['새벽', '기분전환', '힐링', '휴식', '잔잔한', '감성', '드라이브', '이별', '슬픔', '추억']"
5042,12054,"['발라드', '추억', '이별', '회상', '슬픔', '감성', '사랑', '새벽', '기분전환', '밤']"
5043,3894,"['드라이브', '기분전환', '신나는', '팝', '스트레스', '여행', '매장음악', 'Pop', '힙합', 'EDM']"
5044,102025,"['기분전환', '댄스', '드라이브', '아이돌', '운동', '신나는', '추억', '스트레스', '여행', '회상']"
5045,81443,"['힙합', '기분전환', '드라이브', '감성', '발라드', '감성힙합', '스트레스', '알앤비', 'HipHop', '신나는']"
5046,2905,"['겨울', '카페', '사랑', '드라이브', '크리스마스', '휴식', '잔잔한', '힐링', '팝', '매장음악']"
5047,58362,"['뉴에이지', '연주곡', '힐링', '잔잔한', '휴식', '카페', '감성', '클래식', '집중', '공부']"
5048,114546,"['인디', '감성', '기분전환', '잔잔한', '카페', '사랑', '발라드', '힐링', '드라이브', '봄']"
5049,47340,"['기분전환', '팝', '드라이브', '여행', 'Pop', '힐링', '휴식', '신나는', '팝송', '매장음악']"
5050,115777,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
5051,116694,"['기분전환', '신나는', '댄스', '아이돌', '드라이브', '운동', '스트레스', '여름', '여행', '걸그룹']"
5052,135791,"['발라드', '기분전환', '사랑', '휴식', '감성', '잔잔한', '힐링', '추억', '새벽', '이별']"
5053,100661,"['기분전환', '드라이브', '휴식', '힐링', '사랑', '매장음악', '여행', '스트레스', '설렘', '여름']"
5054,2566,"['일렉', '클럽', '기분전환', '운동', '스트레스', '드라이브', 'EDM', '신나는', '매장음악', '팝']"
5055,112742,"['휴식', '잔잔한', '사랑', '드라이브', '발라드', '새벽', '밤', '매장음악', '겨울', '추억']"
5056,141505,"['기분전환', '신나는', '드라이브', '댄스', '아이돌', '여행', '여름', '스트레스', '매장음악', '휴식']"
5057,94800,"['기분전환', '드라이브', '힙합', '휴식', '감성', '힐링', '사랑', '신나는', '스트레스', '카페']"
5058,138322,"['잔잔한', '밤', '힐링', '감성', '기분전환', '사랑', '카페', '추억', '발라드', '이별']"
5059,35625,"['뉴에이지', '힐링', '휴식', '잔잔한', '기분전환', '가을', '피아노', '연주곡', '매장음악', '발라드']"
5060,118116,"['뉴에이지', '잔잔한', '힐링', '감성', '연주곡', '피아노', '휴식', '공부', '독서', '카페']"
5061,70744,"['댄스', '신나는', '기분전환', '걸그룹', '드라이브', '발라드', '명곡', 'kpop', '수록곡', '운동']"
5062,70048,"['기분전환', '사랑', '감성', '휴식', '드라이브', '봄', '설렘', '발라드', '힐링', '카페']"
5063,147594,"['인디', '사랑', '새벽', '잔잔한', '기분전환', '휴식', '밤', '감성', '힐링', '발라드']"
5064,120865,"['발라드', '밤', '잔잔한', '감성', '이별', '추억', '휴식', '힐링', '사랑', '기분전환']"
5065,66910,"['휴일', '클래식', '추석연휴', '요가', '명상곡', '명상', '독서를돕는음악', '나홀로', '기분전환', '감성']"
5066,151238,"['JPOP', '일본음악', '일본노래', '휴식', '라르크앙시엘', '게스노키와미오토메', '인디', '일본밴드', '1990년부터', '인디고라앤드']"
5067,76051,"['발라드', '감성', '기분전환', '새벽', '휴식', '잔잔한', '밤', '힐링', '사랑', '이별']"
5068,60143,"['힙합', '랩', '기분전환', '드라이브', '국내힙합', '감성', '감성힙합', '신나는', '트렌디', '알앤비']"
5069,129777,"['기분전환', '발라드', '락', '힐링', '사랑', '휴식', '설렘', '인디', '여행', '새벽']"
5070,4596,"['기분전환', '감성', '드라이브', '휴식', '잔잔한', '카페', '힐링', '사랑', '새벽', '밤']"
5071,96360,"['감성', '여름', '저녁', '인디', '밤', '드라이브', '새벽', '잔잔한', '가을', '기분전환']"
5072,123814,"['뉴에이지', '휴식', '힐링', '기분전환', '봄', '카페', '감성', '밤', '잔잔한', '피아노']"
5073,42729,"['감성', '잔잔한', '휴식', '밤', '힐링', '기분전환', '발라드', '이별', '드라이브', '사랑']"
5074,81083,"['재즈', '휴식', '힐링', '카페', '기분전환', '잔잔한', '감성', '커피', '매장음악', '피아노']"
5075,138993,"['기분전환', '힙합', '랩', '스트레스', '운동', '드라이브', '락', '추억', '힐링', '댄스']"
5076,76968,"['기분전환', '잔잔한', '사랑', '감성', '설렘', '새벽', '드라이브', '밤', '카페', '추억']"
5077,112612,"['댄스', '추억', '기분전환', '회상', '드라이브', '신나는', '여름', '스트레스', '발라드', '휴식']"
5078,16818,"['휴식', '기분전환', '잔잔한', '새벽', '밤', '감성', '위로', '사랑', '추억', '카페']"
5079,137896,"['기분전환', '감성', '인디', '발라드', '휴식', '사랑', '힐링', '카페', '잔잔한', '여행']"
5080,72103,"['추억', '발라드', '회상', '기분전환', '감성', '이별', '휴식', '힐링', '댄스', '사랑']"
5081,15164,"['팝', '기분전환', '드라이브', '매장음악', 'Pop', '신나는', '스트레스', '여행', '휴식', '운동']"
5082,59519,"['감성', '잔잔한', '기분전환', '휴식', '사랑', '새벽', '밤', '드라이브', '겨울', '가을']"
5083,30843,"['밤', '잔잔한', '감성', '휴식', '힐링', '이별', '기분전환', '발라드', '사랑', '슬픔']"
5084,45377,"['여름', '신나는', '기분전환', '드라이브', '댄스', '아이돌', '여행', '걸그룹', '운동', '시원한']"
5085,23011,"['휴식', '기분전환', '여행', '드라이브', '힐링', '가을', '인디', '잔잔한', '발라드', '감성']"
5086,109155,"['일렉', 'EDM', '클럽', '운동', '일렉트로니카', 'electronica', '드라이브', '스트레스', '신나는', '기분전환']"
5087,152869,"['발라드', '새벽', '밤', '이별', '잔잔한', '감성', '추억', '슬픔', '휴식', '힐링']"
5088,42233,"['기분전환', '드라이브', '신나는', '팝', '매장음악', '트렌디', '스트레스', 'Pop', 'EDM', '여행']"
5089,93593,"['사랑', '기분전환', '휴식', '감성', '설렘', '힐링', '카페', '드라이브', '잔잔한', '봄']"
5090,15521,"['기분전환', '팝', '휴식', '여행', '감성', '스트레스', '신나는', '힐링', 'Pop', '매장음악']"
5091,38148,"['매장음악', '힐링', '휴식', '기분전환', '잔잔한', '밤', '새벽', '카페', '가을', '감성']"
5092,127071,"['기분전환', '드라이브', '신나는', '운동', '휴식', '팝', '여행', '힐링', '감성', '사랑']"
5093,93383,"['발라드', '이별', '추억', '감성', '사랑', '슬픔', '기분전환', '회상', '잔잔한', '새벽']"
5094,108495,"['기분전환', '드라이브', '랩', '감성', '신나는', '알앤비', '여행', '운동', '휴식', '매장음악']"
5095,6461,"['힐링', '잔잔한', '카페', '피아노', 'OST', '휴식', '뉴에이지', '사랑', '위로', '매장']"
5096,16884,"['힐링', '기분전환', '잔잔한', '감성', '카페', '사랑', '새벽', '드라이브', '매장음악', '여행']"
5097,130190,"['발라드', '이별', '추억', '새벽', '밤', '잔잔한', '회상', '사랑', '슬픔', '휴식']"
5098,76078,"['감성', '사랑', '기분전환', '발라드', '카페', '잔잔한', '휴식', '밤', '이별', '추억']"
5099,43642,"['힙합', '기분전환', '드라이브', '외국힙합', '외힙', '신나는', 'HipHop', '랩', 'Pop', '클럽']"
5100,51579,"['기분전환', '이별', '휴식', '힐링', '봄', '추억', '감성', '잔잔한', '회상', '카페']"
5101,10636,"['트로트', '노래방', '신나는', '기분전환', '드라이브', '성인가요', '애창곡', '여행', '송가인', '회식']"
5102,120472,"['기분전환', '드라이브', '신나는', 'Pop', '팝', 'EDM', '스트레스', '운동', '힙합', '클럽']"
5103,147096,"['휴식', '감성', '잔잔한', '카페', '기분전환', '피아노', '밤', '연주곡', '뉴에이지', '재즈']"
5104,66772,"['팝', '알앤비', '소울', '드라이브', '휴식', '잔잔한', '까페', '기분전환', '힐링', '사랑']"
5105,93408,"['감성', '새벽', '기분전환', '드라이브', '밤', '팝', '잔잔한', '사랑', '분위기', '카페']"
5106,75063,"['재즈', '힐링', '휴식', '기분전환', '까페', '드라이브', '밤', '새벽', '스트레스', '여행']"
5107,75987,"['밤', '잔잔한', '감성', '휴식', '이별', '힐링', '기분전환', '사랑', '추억', '발라드']"
